brand,model,sporty_score,luxury_score,offroad_score,economy_score,ev_score,item_id
Suzuki,Swift Gti,0.07,0.95,0.68,0.21,0.99,Suzuki_SwiftGti
Suzuki,Swift X,0.82,0.4,0.89,0.81,0.43,Suzuki_SwiftX
Suzuki,Sx4,0.29,0.76,0.9200000000000002,0.96,0.7,Suzuki_Sx4
Suzuki,Sx4 Awd,0.28,0.92,0.24,0.14,0.4,Suzuki_Sx4Awd
Suzuki,Sx4 Sedan,0.29,0.47,0.7600000000000001,0.05,0.43,Suzuki_Sx4Sedan
Suzuki,Sx4 Sport,0.43,0.42,0.89,0.36,0.05,Suzuki_Sx4Sport
Suzuki,Sx4 Sport/Anniversary Edition,0.42,0.45,0.29,0.63,0.04,Suzuki_Sx4Sport/AnniversaryEdition
Suzuki,Verona,0.56,0.12,0.52,0.79,0.62,Suzuki_Verona
Suzuki,Vitara 2 Door,0.25,0.54,0.98,0.18,0.78,Suzuki_Vitara2Door
Suzuki,Vitara 2 Door 4Wd,0.34,0.93,0.66,0.76,0.63,Suzuki_Vitara2Door4Wd
Suzuki,Vitara 2Door,0.61,0.9200000000000002,0.77,0.3,0.27,Suzuki_Vitara2Door
Suzuki,Vitara 2Door 2Wd,0.97,0.47,0.41,0.96,0.43,Suzuki_Vitara2Door2Wd
Suzuki,Vitara 2Door 4Wd,0.8100000000000002,0.09,0.27,0.67,0.4,Suzuki_Vitara2Door4Wd
Suzuki,Vitara 4 Door,0.55,0.17,0.31,0.01,0.47,Suzuki_Vitara4Door
Suzuki,Vitara 4 Door 4Wd,0.82,0.22,0.88,0.74,0.32,Suzuki_Vitara4Door4Wd
Suzuki,Vitara 4Door,0.22,0.9,0.42,0.66,0.6999999999999998,Suzuki_Vitara4Door
Suzuki,Vitara 4Door 2Wd,0.81,0.27,0.36,0.45,0.45,Suzuki_Vitara4Door2Wd
Suzuki,Vitara 4Door 4Wd,0.02,0.93,0.7399999999999999,0.3699999999999999,0.49,Suzuki_Vitara4Door4Wd
Suzuki,X-90 2Wd,0.22,0.53,0.68,0.1,0.99,Suzuki_X-902Wd
Suzuki,X-90 4Wd,0.52,0.74,0.56,0.76,0.04,Suzuki_X-904Wd
Suzuki,X-90 Rwd,0.29,0.16,0.43,0.78,0.82,Suzuki_X-90Rwd
Suzuki,Xl7 Awd,0.03,0.09,0.41,0.7600000000000001,0.77,Suzuki_Xl7Awd
Suzuki,Xl7 Fwd,0.96,0.16,0.59,0.4,0.07,Suzuki_Xl7Fwd
Tesla,Model 3 Long Range,0.66,0.66,0.23,0.92,0.92,Tesla_Model3LongRange
Tesla,Model 3 Long Range  Awd,0.62,0.56,0.39,0.37,0.77,Tesla_Model3LongRangeAwd
Tesla,Model 3 Long Range  Awd Performance,0.77,0.71,0.48,0.85,0.86,Tesla_Model3LongRangeAwdPerformance
Tesla,Model 3 Long Range Awd,0.52,0.72,0.8,0.62,0.86,Tesla_Model3LongRangeAwd
Tesla,Model 3 Long Range Awd Performance,0.92,0.32,0.37,0.98,0.22,Tesla_Model3LongRangeAwdPerformance
Tesla,Model 3 Long Range Performance Awd (18In),0.92,0.74,0.91,0.19,0.99,Tesla_Model3LongRangePerformanceAwd(18In)
Tesla,Model 3 Long Range Performance Awd (19In),0.21,0.24,0.35,0.74,0.76,Tesla_Model3LongRangePerformanceAwd(19In)
Tesla,Model 3 Long Range Performance Awd (20In),0.88,0.3,0.93,0.79,0.01,Tesla_Model3LongRangePerformanceAwd(20In)
Tesla,Model 3 Mid Range,0.09,0.35,0.53,0.76,0.48,Tesla_Model3MidRange
Tesla,Model 3 Performance Awd,0.18,0.41,0.77,0.98,0.13,Tesla_Model3PerformanceAwd
Tesla,Model 3 Rwd,0.89,0.56,0.98,0.73,0.81,Tesla_Model3Rwd
Tesla,Model 3 Standard Range,0.99,0.68,0.21,0.95,0.82,Tesla_Model3StandardRange
Tesla,Model 3 Standard Range Plus,0.98,0.26,0.59,0.24,0.78,Tesla_Model3StandardRangePlus
Tesla,Model 3 Standard Range Plus Rwd,0.36,0.78,0.08,0.42,0.28,Tesla_Model3StandardRangePlusRwd
Tesla,Model S,0.69,0.96,0.42,0.57,0.52,Tesla_ModelS
Tesla,Model S (40 Kw-Hr Battery Pack),0.66,0.33,0.75,0.7,0.24,Tesla_ModelS(40Kw-HrBatteryPack)
Tesla,Model S (60 Kw-Hr Battery Pack),0.07,0.93,0.48,0.41,0.86,Tesla_ModelS(60Kw-HrBatteryPack)
Tesla,Model S (70 Kw-Hr Battery Pack),0.91,0.39,0.87,0.72,0.35,Tesla_ModelS(70Kw-HrBatteryPack)
Tesla,Model S (75 Kw-Hr Battery Pack),0.57,0.83,0.82,0.96,0.39,Tesla_ModelS(75Kw-HrBatteryPack)
Tesla,Model S (85 Kw-Hr Battery Pack),0.36,0.0,0.37,0.71,0.06,Tesla_ModelS(85Kw-HrBatteryPack)
Tesla,Model S (90 Kw-Hr Battery Pack),0.52,0.3,0.43,0.24,0.25,Tesla_ModelS(90Kw-HrBatteryPack)
Tesla,Model S 100D,0.39,0.45,0.76,0.79,0.56,Tesla_ModelS100D
Tesla,Model S 75D,0.55,0.34,0.91,0.11,0.08,Tesla_ModelS75D
Tesla,Model S 75Kwh,0.12,0.03,0.17,0.09,0.6,Tesla_ModelS75Kwh
Tesla,Model S Awd (85 Kw-Hr Battery Pack),0.22,0.62,0.81,0.56,0.11,Tesla_ModelSAwd(85Kw-HrBatteryPack)
Tesla,Model S Awd - 100D,0.1,0.24,0.35,0.55,0.04,Tesla_ModelSAwd-100D
Tesla,Model S Awd - 60D,0.84,0.39,0.47,0.33,0.57,Tesla_ModelSAwd-60D
Tesla,Model S Awd - 70D,0.46,0.58,0.02,0.82,0.21,Tesla_ModelSAwd-70D
Tesla,Model S Awd - 75D,0.68,0.78,0.86,0.35,0.86,Tesla_ModelSAwd-75D
Tesla,Model S Awd - 85D,0.16,0.05,0.76,0.24,0.3,Tesla_ModelSAwd-85D
Tesla,Model S Awd - 90D,0.47,0.6,0.69,0.27,0.73,Tesla_ModelSAwd-90D
Tesla,Model S Awd - P100D,0.35,0.13,0.7,0.75,0.4,Tesla_ModelSAwd-P100D
Tesla,Model S Awd - P85D,0.96,0.09,0.89,0.82,0.91,Tesla_ModelSAwd-P85D
Tesla,Model S Awd - P90D,0.7399999999999999,0.21,0.7200000000000001,0.43,0.03,Tesla_ModelSAwd-P90D
Tesla,Model S Long Range,0.95,0.95,0.61,0.56,0.05,Tesla_ModelSLongRange
Tesla,Model S Long Range Plus,0.13,0.4,0.21,0.21,0.17,Tesla_ModelSLongRangePlus
Tesla,Model S P100D,0.38,0.06,0.15,0.47,0.25,Tesla_ModelSP100D
Tesla,Model S Performance (19In Wheels),0.0,0.95,0.79,0.64,0.04,Tesla_ModelSPerformance(19InWheels)
Tesla,Model S Performance (21In Wheels),0.95,0.57,0.24,0.4,0.63,Tesla_ModelSPerformance(21InWheels)
Tesla,Model S Plaid (19 Inch Wheels),0.68,0.71,0.09,0.89,0.45,Tesla_ModelSPlaid(19InchWheels)
Tesla,Model S Plaid (19In Wheels),0.85,0.49,0.94,0.53,0.53,Tesla_ModelSPlaid(19InWheels)
Tesla,Model S Plaid (21 Inch Wheels),0.39,0.59,0.2,0.24,0.81,Tesla_ModelSPlaid(21InchWheels)
Tesla,Model S Plaid (21In Wheels),0.86,0.78,0.76,0.83,0.55,Tesla_ModelSPlaid(21InWheels)
Tesla,Model S Plaid (21Inch Wheels),0.32,0.88,0.81,0.25,0.68,Tesla_ModelSPlaid(21InchWheels)
Tesla,Model S Standard Range,0.92,0.83,0.33,0.67,0.56,Tesla_ModelSStandardRange
Tesla,Model X,0.27,0.84,0.26,0.28,0.05,Tesla_ModelX
Tesla,Model X 100D,0.18,0.29,0.35,0.8,0.78,Tesla_ModelX100D
Tesla,Model X 75D,0.83,0.4,0.45,0.45,0.93,Tesla_ModelX75D
Tesla,Model X Awd - 100D,0.96,0.69,0.71,0.89,0.87,Tesla_ModelXAwd-100D
Tesla,Model X Awd - 60D,0.68,0.34,0.16,0.56,0.4,Tesla_ModelXAwd-60D
Tesla,Model X Awd - 75D,0.33,0.88,0.27,0.31,0.87,Tesla_ModelXAwd-75D
Tesla,Model X Awd - 90D,0.7,0.99,0.69,0.52,0.03,Tesla_ModelXAwd-90D
Tesla,Model X Awd - P100D,0.15,0.92,0.39,0.68,0.54,Tesla_ModelXAwd-P100D
Tesla,Model X Awd - P90D,0.6,0.54,0.82,0.86,0.68,Tesla_ModelXAwd-P90D
Tesla,Model X Long Range,0.46,0.61,0.08,1.0,0.47,Tesla_ModelXLongRange
Tesla,Model X Long Range Plus,0.34,0.85,0.4,0.78,0.63,Tesla_ModelXLongRangePlus
Tesla,Model X P100D,0.77,0.05,0.38,0.8,0.89,Tesla_ModelXP100D
Tesla,Model X Performance (20In Wheels),0.09,0.71,0.16,0.56,0.74,Tesla_ModelXPerformance(20InWheels)
Tesla,Model X Performance (22In Wheels),0.03,0.81,0.02,0.43,0.42,Tesla_ModelXPerformance(22InWheels)
Tesla,Model X Plaid (20 Inch Wheels),0.59,0.94,0.87,0.46,0.82,Tesla_ModelXPlaid(20InchWheels)
Tesla,Model X Plaid (20In Wheels),0.33,0.9,0.95,0.31,0.24,Tesla_ModelXPlaid(20InWheels)
Tesla,Model X Plaid (22 Inch Wheels),0.46,0.15,0.2,0.26,0.53,Tesla_ModelXPlaid(22InchWheels)
Tesla,Model X Plaid (22In Wheels),0.08,0.34,0.75,0.78,0.86,Tesla_ModelXPlaid(22InWheels)
Tesla,Model X Standard Range,0.84,0.75,0.91,0.11,0.88,Tesla_ModelXStandardRange
Tesla,Model Y Awd,0.11,0.7,0.02,0.89,0.91,Tesla_ModelYAwd
Tesla,Model Y Long Range Awd,0.65,0.32,0.84,0.86,0.34,Tesla_ModelYLongRangeAwd
Tesla,Model Y Performance Awd,0.67,0.09,0.98,0.96,0.84,Tesla_ModelYPerformanceAwd
Tesla,Model Y Performance Awd (21In Wheels),0.22,0.46,0.79,0.63,0.58,Tesla_ModelYPerformanceAwd(21InWheels)
Tesla,Model Y Rwd,0.63,0.49,0.48,0.41,0.24,Tesla_ModelYRwd
Tesla,Model Y Standard Range Rwd,0.68,0.22,0.3,0.78,0.16,Tesla_ModelYStandardRangeRwd
Toyota,1-Ton Truck 2Wd,0.96,0.38,0.54,0.19,0.69,Toyota_1-TonTruck2Wd
Toyota,4Runner 2Wd,0.78,0.72,0.79,0.35,0.72,Toyota_4Runner2Wd
Toyota,4Runner 4Wd,0.25,0.5,0.23,0.55,0.26,Toyota_4Runner4Wd
Toyota,86,0.43,0.32,0.91,0.05,0.21,Toyota_86
Toyota,Avalon,0.71,0.21,0.7799999999999999,0.84,0.27,Toyota_Avalon
Toyota,Avalon Awd,0.8,0.93,0.83,0.01,0.67,Toyota_AvalonAwd
Toyota,Avalon Hybrid,0.56,0.88,0.03,0.43,0.88,Toyota_AvalonHybrid
Toyota,Avalon Hybrid Xle,0.47,0.69,0.47,0.34,0.36,Toyota_AvalonHybridXle
Toyota,Avalon Trd,0.78,0.8,0.26,0.44,0.17,Toyota_AvalonTrd
Toyota,Avalon Xle,0.63,0.85,0.32,0.21,0.91,Toyota_AvalonXle
Toyota,Bz4X,0.45,0.6,0.19,0.83,0.53,Toyota_Bz4X
Toyota,Bz4X Awd,0.83,0.79,0.78,0.71,0.03,Toyota_Bz4XAwd
Toyota,Bz4X Limited,0.51,0.335,0.72,0.255,0.48,Toyota_Bz4XLimited
Toyota,Bz4X Limited Awd,0.185,0.27,0.575,0.46,0.72,Toyota_Bz4XLimitedAwd
Toyota,C-Hr,0.81,0.41,0.54,0.33,0.42,Toyota_C-Hr
Toyota,Cab Chassis 2Wd,0.3899999999999999,0.71,0.02,0.77,0.11,Toyota_CabChassis2Wd
Toyota,Cab/Chassis,0.14,0.18,0.57,0.12,0.33,Toyota_Cab/Chassis
Toyota,Cab/Chassis 2Wd,0.64,0.86,0.26,0.02,0.4600000000000001,Toyota_Cab/Chassis2Wd
Toyota,Camry,0.78,0.85,0.12,0.04,0.94,Toyota_Camry
Toyota,Camry Awd Le/Se,0.14,0.47,0.48,0.94,0.23,Toyota_CamryAwdLe/Se
Toyota,Camry Awd Xle/Xse,0.46,0.24,0.16,0.57,0.57,Toyota_CamryAwdXle/Xse
Toyota,Camry Cng,0.23,0.43,0.72,0.77,0.27,Toyota_CamryCng
Toyota,Camry Hybrid,0.95,0.61,0.16,0.15,0.84,Toyota_CamryHybrid
Toyota,Camry Hybrid Le,0.98,0.12,0.42,0.9,0.21,Toyota_CamryHybridLe
Toyota,Camry Hybrid Se/Xle/Xse,0.91,0.53,0.2,0.61,0.26,Toyota_CamryHybridSe/Xle/Xse
Toyota,Camry Hybrid Xle,0.59,0.73,0.28,0.43,0.41,Toyota_CamryHybridXle
Toyota,Camry Hybrid Xle/Se,0.3499999999999999,0.31,0.44,0.52,0.82,Toyota_CamryHybridXle/Se
Toyota,Camry Le/Se,0.87,0.08,0.94,0.37,0.08,Toyota_CamryLe/Se
Toyota,Camry Solara,0.3899999999999999,0.5,0.77,0.1,0.3499999999999999,Toyota_CamrySolara
Toyota,Camry Solara Convertible,0.06,0.51,0.24,0.48,0.6,Toyota_CamrySolaraConvertible
Toyota,Camry Trd,0.02,0.34,0.38,0.7,0.96,Toyota_CamryTrd
Toyota,Camry Wagon,0.85,0.8,0.99,0.46,0.26,Toyota_CamryWagon
Toyota,Camry Xle/Xse,0.47,0.29,0.75,0.0,0.47,Toyota_CamryXle/Xse
Toyota,Camry Xse,0.26,0.7,0.97,0.53,0.11,Toyota_CamryXse
Toyota,Cargo Van 2Wd,0.77,0.8000000000000002,0.02,0.08,0.12,Toyota_CargoVan2Wd
Toyota,Cargo Van 4Wd,0.31,0.04,0.69,0.91,0.99,Toyota_CargoVan4Wd
Toyota,Celica,0.2,0.11,0.13,0.51,0.83,Toyota_Celica
Toyota,Celica Convertible,0.04,0.89,0.18,0.24,0.98,Toyota_CelicaConvertible
Toyota,Celica Supra,0.61,0.74,0.31,0.15,0.87,Toyota_CelicaSupra
Toyota,Corolla,0.7434527089072543,0.1286042240587695,0.4844260789715335,0.5271258034894398,0.4064646464646464,Toyota_Corolla
Toyota,Cressida,0.66,0.99,0.86,0.15,0.85,Toyota_Cressida
Toyota,Cressida Wagon,0.77,0.14,0.05,0.05,0.58,Toyota_CressidaWagon
Toyota,Crown Awd,0.33,0.54,0.64,0.34,0.23,Toyota_CrownAwd
Toyota,Echo,0.0,0.12,0.56,0.86,0.59,Toyota_Echo
Toyota,Fj Cruiser 2Wd,0.45,0.26,0.25,0.01,0.08,Toyota_FjCruiser2Wd
Toyota,Fj Cruiser 4Wd,0.38,0.45,0.34,0.27,0.52,Toyota_FjCruiser4Wd
Toyota,Gr 86,1.0,0.49,0.74,0.18,0.53,Toyota_Gr86
Toyota,Gr Supra,0.38,0.06,0.7799999999999999,0.65,0.3499999999999999,Toyota_GrSupra
Toyota,Grand Highlander Awd Le/Xle,0.15,0.32,0.35,0.86,0.54,Toyota_GrandHighlanderAwdLe/Xle
Toyota,Grand Highlander Awd Limited/Platinum,0.68,0.57,0.71,0.75,0.99,Toyota_GrandHighlanderAwdLimited/Platinum
Toyota,Grand Highlander Hybrid,0.35,0.98,0.15,0.11,0.11,Toyota_GrandHighlanderHybrid
Toyota,Grand Highlander Hybrid Awd,0.77,0.58,0.72,0.6,0.86,Toyota_GrandHighlanderHybridAwd
Toyota,Grand Highlander Hybrid Limited,0.87,0.36,0.26,0.1,0.02,Toyota_GrandHighlanderHybridLimited
Toyota,Grand Highlander Le/Xle,0.25,0.34,0.91,0.33,0.75,Toyota_GrandHighlanderLe/Xle
Toyota,Grand Highlander Limited,0.74,0.49,0.99,0.67,0.77,Toyota_GrandHighlanderLimited
Toyota,Highlander,0.48,0.52,0.86,0.12,0.75,Toyota_Highlander
Toyota,Highlander 2Wd,0.51,0.94,0.84,0.81,0.84,Toyota_Highlander2Wd
Toyota,Highlander 4Wd,0.56,0.9300000000000002,0.44,0.63,0.47,Toyota_Highlander4Wd
Toyota,Highlander Awd,0.27,0.96,0.4600000000000001,0.38,0.68,Toyota_HighlanderAwd
Toyota,Highlander Awd Le,0.75,0.07,0.56,0.55,0.44,Toyota_HighlanderAwdLe
Toyota,Highlander Hybrid,0.9,0.15,0.25,0.86,0.83,Toyota_HighlanderHybrid
Toyota,Highlander Hybrid 2Wd,0.3,0.95,0.63,0.24,0.38,Toyota_HighlanderHybrid2Wd
Toyota,Highlander Hybrid 4Wd,0.37,0.97,0.3,0.65,0.76,Toyota_HighlanderHybrid4Wd
Toyota,Highlander Hybrid Awd,0.86,0.48,0.24,0.06,0.41,Toyota_HighlanderHybridAwd
Toyota,Highlander Hybrid Awd Le Plus,0.81,0.22,0.68,0.2,0.68,Toyota_HighlanderHybridAwdLePlus
Toyota,Highlander Hybrid Awd Ltd/Plat,0.55,0.25,0.36,0.2,0.34,Toyota_HighlanderHybridAwdLtd/Plat
Toyota,Highlander Le/Xle/Se/Ltd,0.91,0.6,0.93,0.52,0.74,Toyota_HighlanderLe/Xle/Se/Ltd
Toyota,Land Cruiser,0.95,0.11,0.29,0.29,0.68,Toyota_LandCruiser
Toyota,Land Cruiser Wagon 4Wd,0.39,0.1,0.21,0.71,0.73,Toyota_LandCruiserWagon4Wd
Toyota,Matrix,0.05,0.66,0.93,0.26,0.61,Toyota_Matrix
Toyota,Matrix Awd,0.49,0.6,0.95,0.13,0.85,Toyota_MatrixAwd
Toyota,Mirai,0.01,0.6,0.92,0.17,0.41,Toyota_Mirai
Toyota,Mirai Le,0.5,0.39,0.58,0.5,0.14,Toyota_MiraiLe
Toyota,Mirai Limited,0.34,0.14,0.98,0.82,0.48,Toyota_MiraiLimited
Toyota,Mirai Xle,0.05,0.27,0.83,0.84,0.49,Toyota_MiraiXle
Toyota,Mr2,0.88,0.74,0.45,0.16,0.92,Toyota_Mr2
Toyota,Paseo,0.52,0.85,0.85,0.85,0.21,Toyota_Paseo
Toyota,Paseo Convertible,0.0,0.31,0.48,0.56,0.99,Toyota_PaseoConvertible
Toyota,Previa,0.13,0.56,0.05,0.27,0.7799999999999999,Toyota_Previa
Toyota,Previa All-Trac,0.15,0.42,0.41,0.37,0.29,Toyota_PreviaAll-Trac
Toyota,Prius,0.48,0.6900000000000001,0.07,0.71,0.16,Toyota_Prius
Toyota,Prius Awd,0.63,0.1,0.89,0.96,0.04,Toyota_PriusAwd
Toyota,Prius Awd Xle/Ltd,0.07,0.94,0.66,0.68,0.39,Toyota_PriusAwdXle/Ltd
Toyota,Prius C,0.62,0.24,0.13,0.5,0.16,Toyota_PriusC
Toyota,Prius Eco,0.72,0.1,0.8,0.05,0.5,Toyota_PriusEco
Toyota,Prius Plug-In Hybrid,0.1,0.14,0.18,0.21,0.24,Toyota_PriusPlug-InHybrid
Toyota,Prius Prime,0.23,0.99,0.88,0.2,0.36,Toyota_PriusPrime
Toyota,Prius Prime Se,0.22,0.99,0.35,0.36,0.13,Toyota_PriusPrimeSe
Toyota,Prius V,0.0,0.09,0.8,0.42,0.2,Toyota_PriusV
Toyota,Prius Xle/Ltd,0.08,0.25,0.38,0.85,0.74,Toyota_PriusXle/Ltd
Toyota,Rav4,0.84,0.02,0.7799999999999999,0.52,0.04,Toyota_Rav4
Toyota,Rav4 2Wd,0.7099999999999999,0.0299999999999999,0.11,0.96,0.59,Toyota_Rav42Wd
Toyota,Rav4 4Wd,0.25,0.72,0.87,0.42,0.9,Toyota_Rav44Wd
Toyota,Rav4 Awd,0.79,0.6,0.89,0.14,0.3,Toyota_Rav4Awd
Toyota,Rav4 Awd Le,0.98,0.83,0.96,0.67,0.27,Toyota_Rav4AwdLe
Toyota,Rav4 Awd Trd Offroad,0.07,0.57,0.04,0.67,0.22,Toyota_Rav4AwdTrdOffroad
Toyota,Rav4 Ev,0.78,0.47,0.43,0.76,0.59,Toyota_Rav4Ev
Toyota,Rav4 Hybrid  Awd,0.42,1.0,0.93,0.13,0.84,Toyota_Rav4HybridAwd
Toyota,Rav4 Hybrid Awd,0.6,0.62,0.26,0.7399999999999999,0.21,Toyota_Rav4HybridAwd
Toyota,Rav4 Hybrid Awd Woodland Edition,0.81,0.19,0.91,0.64,0.78,Toyota_Rav4HybridAwdWoodlandEdition
Toyota,Rav4 Le/Xle,0.72,0.84,0.13,0.92,0.66,Toyota_Rav4Le/Xle
Toyota,Rav4 Limited Awd,0.25,0.62,0.01,0.32,0.85,Toyota_Rav4LimitedAwd
Toyota,Rav4 Limited Awd/Se Awd,0.31,0.5,0.06,0.3,0.66,Toyota_Rav4LimitedAwd/SeAwd
Toyota,Rav4 Prime 4Wd,0.07,0.92,0.92,0.72,0.46,Toyota_Rav4Prime4Wd
Toyota,Rav4 Soft Top 2Wd,0.14,0.66,0.65,0.65,0.98,Toyota_Rav4SoftTop2Wd
Toyota,Rav4 Soft Top 4Wd,0.17,0.36,0.11,0.61,0.81,Toyota_Rav4SoftTop4Wd
Toyota,Sequoia 2Wd,0.9,0.33,0.75,0.33,0.18,Toyota_Sequoia2Wd
Toyota,Sequoia 4Wd,0.94,0.73,0.57,0.29,0.82,Toyota_Sequoia4Wd
Toyota,Sequoia 4Wd Ffv,0.75,0.81,0.4,0.2,0.81,Toyota_Sequoia4WdFfv
Toyota,Sienna 2Wd,0.59,0.51,0.07,0.01,0.7600000000000001,Toyota_Sienna2Wd
Toyota,Sienna 4Wd,0.35,0.55,0.07,0.63,0.4,Toyota_Sienna4Wd
Toyota,Sienna Awd,0.69,0.26,0.44,0.53,0.41,Toyota_SiennaAwd
Toyota,Sienna Hybrid 2Wd,0.79,0.38,0.06,0.33,0.83,Toyota_SiennaHybrid2Wd
Toyota,Sienna Hybrid Awd,0.65,0.19,0.47,0.49,0.05,Toyota_SiennaHybridAwd
Toyota,Starlet,0.89,0.29,0.32,0.01,0.94,Toyota_Starlet
Toyota,Supra,0.2,0.48,0.5,0.51,0.52,Toyota_Supra
Toyota,T100 2Wd,0.8799999999999999,0.28,0.05,0.77,0.05,Toyota_T1002Wd
Toyota,T100 4Wd,0.08,0.11,0.18,0.03,0.93,Toyota_T1004Wd
Toyota,Tacoma 2Wd,0.1,0.33,0.94,0.11,0.47,Toyota_Tacoma2Wd
Toyota,Tacoma 4Wd,0.61,0.86,0.5,0.98,0.7699999999999999,Toyota_Tacoma4Wd
Toyota,Tacoma 4Wd D-Cab Mt Trd-Orp/Pro,0.73,0.92,0.17,0.31,0.26,Toyota_Tacoma4WdD-CabMtTrd-Orp/Pro
Toyota,Tacoma 4Wd Double Cab,0.11,0.3,0.39,0.07,0.18,Toyota_Tacoma4WdDoubleCab
Toyota,Tacoma 4Wd Double Cab Off-Road,0.74,0.41,0.65,0.33,0.92,Toyota_Tacoma4WdDoubleCabOff-Road
Toyota,Tacoma 4Wd Mt,0.04,0.87,0.12,0.78,0.86,Toyota_Tacoma4WdMt
Toyota,Tacoma 4Wd Trd Pro,0.77,0.01,0.81,0.49,0.98,Toyota_Tacoma4WdTrdPro
Toyota,Tacoma Sr5/Sport/Off-Road/Limited 4Wd,0.45,0.75,0.6999999999999998,0.73,0.46,Toyota_TacomaSr5/Sport/Off-Road/Limited4Wd
Toyota,Tacoma Sr5/Sport/Prerunner 2Wd,0.29,0.59,0.96,0.6,0.07,Toyota_TacomaSr5/Sport/Prerunner2Wd
Toyota,Tercel,0.44,0.37,0.72,0.03,0.15,Toyota_Tercel
Toyota,Tercel Ez,0.21,0.54,0.44,0.58,0.89,Toyota_TercelEz
Toyota,Tercel Wagon,0.9,0.23,0.25,0.24,0.06,Toyota_TercelWagon
Toyota,Tercel Wagon 2Wd,0.25,0.77,0.5,0.75,0.68,Toyota_TercelWagon2Wd
Toyota,Tercel Wagon 4Wd,0.13,0.97,0.87,0.22,0.4,Toyota_TercelWagon4Wd
Toyota,Truck 2Wd,0.0599999999999999,0.44,0.2,0.57,0.51,Toyota_Truck2Wd
Toyota,Truck 2Wd/T100 2Wd,0.08,0.97,0.0,0.58,0.91,Toyota_Truck2Wd/T1002Wd
Toyota,Truck 4Wd,0.89,0.56,0.8699999999999999,0.24,0.82,Toyota_Truck4Wd
Toyota,Truck 4Wd/T100 4Wd,0.6,0.29,0.86,0.74,0.8,Toyota_Truck4Wd/T1004Wd
Toyota,Tundra 2Wd,0.09,0.73,0.8,0.43,0.94,Toyota_Tundra2Wd
Toyota,Tundra 2Wd Ffv,0.63,0.09,0.49,0.75,0.17,Toyota_Tundra2WdFfv
Toyota,Tundra 4Wd,0.02,0.07,0.42,0.11,0.5,Toyota_Tundra4Wd
Toyota,Tundra 4Wd Ffv,0.83,0.75,0.42,0.17,0.74,Toyota_Tundra4WdFfv
Toyota,Tundra 4Wd Pro,0.04,0.62,0.48,0.04,0.15,Toyota_Tundra4WdPro
Toyota,Van 2Wd,0.61,0.65,0.47,0.15,0.13,Toyota_Van2Wd
Toyota,Van 2Wd (Cargo),0.75,0.71,0.23,0.74,0.59,Toyota_Van2Wd(Cargo)
Toyota,Van 2Wd (Passenger),0.67,0.19,0.25,0.12,0.21,Toyota_Van2Wd(Passenger)
Toyota,Van 4Wd,0.14,0.08,0.37,0.02,0.44,Toyota_Van4Wd
Toyota,Van 4Wd (Cargo),0.06,0.91,0.81,0.79,0.75,Toyota_Van4Wd(Cargo)
Toyota,Van 4Wd (Passenger),0.2,0.29,0.71,0.55,0.05,Toyota_Van4Wd(Passenger)
Toyota,Venza,0.83,0.04,0.26,0.65,0.91,Toyota_Venza
Toyota,Venza 4Wd,0.76,0.75,0.99,0.22,0.06,Toyota_Venza4Wd
Toyota,Venza Awd,0.38,0.55,0.05,0.51,0.66,Toyota_VenzaAwd
Toyota,Yaris,0.89,0.52,0.71,0.02,0.33,Toyota_Yaris
Toyota,Yaris Ia,0.32,0.91,0.57,0.78,0.32,Toyota_YarisIa
Volkswagen,Arteon,0.8,0.97,0.76,0.66,0.16,Volkswagen_Arteon
Volkswagen,Arteon 4Motion,0.66,0.93,0.51,0.7799999999999999,0.91,Volkswagen_Arteon4Motion
Volkswagen,Atlas,0.03,0.17,0.8,0.8,0.8299999999999998,Volkswagen_Atlas
Volkswagen,Atlas 4Motion,0.3699999999999999,0.01,0.13,0.48,0.94,Volkswagen_Atlas4Motion
Volkswagen,Atlas 4Motion Peak Edition,0.37,0.97,0.53,0.66,0.71,Volkswagen_Atlas4MotionPeakEdition
Volkswagen,Atlas Cross Sport,0.44,0.91,0.82,0.07,0.91,Volkswagen_AtlasCrossSport
Volkswagen,Atlas Cross Sport 4Motion,0.59,0.77,0.62,0.06,0.93,Volkswagen_AtlasCrossSport4Motion
Volkswagen,Atlas Se 4Motion,0.56,0.94,0.74,0.56,0.68,Volkswagen_AtlasSe4Motion
Volkswagen,Atlas Sel 4Motion,0.17,0.44,0.43,0.48,0.58,Volkswagen_AtlasSel4Motion
Volkswagen,Beetle,0.21,0.3899999999999999,0.01,0.9499999999999998,0.69,Volkswagen_Beetle
Volkswagen,Beetle Convertible,0.79,0.03,0.26,0.7399999999999999,0.15,Volkswagen_BeetleConvertible
Volkswagen,Beetle Dune,0.45,1.0,0.18,0.45,0.5,Volkswagen_BeetleDune
Volkswagen,Beetle Dune Convertible,0.89,0.15,0.26,0.82,0.72,Volkswagen_BeetleDuneConvertible
Volkswagen,Cabrio,0.67,0.7600000000000001,1.0,0.14,0.73,Volkswagen_Cabrio
Volkswagen,Cabriolet,0.37,0.56,0.23,0.14,0.04,Volkswagen_Cabriolet
Volkswagen,Cc,0.11,0.88,0.8,0.24,0.86,Volkswagen_Cc
Volkswagen,Cc 4Motion,0.2,0.11,0.62,0.19,0.5,Volkswagen_Cc4Motion
